contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
3-BMC/2078/079/G/NCB/3,Bharatpur Metropolitian City Office,Procurement of Stationery-Masland related Goods.,6575074.50,Goods,NCB,Completed
38-BMC/2078/079/W/NCB/105,Bharatpur Metropolitian City Office,Blacktopped road construction (Patlaharu Tharu Village to Panchakanya Chowk) at BMC 22,2372651.72,Works,NCB,In-Progress
UDB-RUP/33704013/NCB/077-78/44,"Urban Development and Building Office, Rupandehi","Construction of Truss Building at Prithivi Chandra Hospital,Parasi,West Nawalparasi",12680837.85,Works,NCB,Completed
4-BMC/2078/079/G/NCB/4,Bharatpur Metropolitian City Office,"Procurement of Printed Forms and Documents for Office, BMC",1886094.30,Goods,NCB,Completed
5-BMC/2078/079/W/NCB/7,Bharatpur Metropolitian City Office,Blacktopped Road Construction on Bharatpur ward no. 15.(Ghumaune chowk Yelauli chowk-Suryanagar School-Suryaratna Chowk Road Sectio,41846863.96,Works,NCB,In-Progress
6-BMC/2078/079/W/NCB/8,Bharatpur Metropolitian City Office,"Blacktopped Road Maintenance and Rigid Pavement Works at Different Ward of Bharatpur Metropolitan city.""",63782797.13,Works,NCB,In-Progress
UDB-RUP/350000194/077-78/48,"Urban Development and Building Office, Rupandehi","Province Library Building Construction Work,Butwal-12,Rupandehi",28842011.76,Works,NCB,In-Progress
8-BMC/2078/079/W/NCB/10,Bharatpur Metropolitian City Office,"Gravel Road Maintenance and Filling Works at Different ward of Bharatpur Metropolitan City.""",16253920.00,Works,NCB,In-Progress
42-BMC/2078/079/W/NCB/125,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from South of Nahar Chowk to Rajendra Sankhi's House, BMC-14",2528763.16,Works,NCB,Completed
42-BMC/2078/079/W/NCB/126,Bharatpur Metropolitian City Office,Construction of Blacktop ped Roads in different Toles of BMC-7,9026258.36,Works,NCB,In-Progress
UDB-RUP/35000014/NCB/076-77/47,"Urban Development and Building Office, Rupandehi","Construction of Academic (Block A and B) & Hostel (Girls Block and Boys Block) Building, Kanti Ma. Vi., Butwal-4, Kantipath, Rupandehi",136501957.59,Works,NCB,Completed
24-BMC/2078/079/W/NCB/64,Bharatpur Metropolitian City Office,"Blacktopped Road Construction At Ward no 2, (sichaai)",3535572.25,Works,NCB,Completed
UDB-RUP/34701013/NCB/078-79/39,"Urban Development and Building Office, Rupandehi","Building Construction Works of Water Supply & Sanitation Division Office at Yogikuti, Rupandehi.",16188101.93,Works,NCB,In-Progress
43-BMC/2078/079/G/SQ/127,Bharatpur Metropolitian City Office,Supply and Delivery of NP3 Hume Pipes Of Different Sizes At BMC(1-29),1735397.50,Goods,Sealed Quotation,Completed
8-BMC/2078/079/G/NCB/11,Bharatpur Metropolitian City Office,Supply and Delivery of NP3 Hume Pipe at Bharatpur Metropolitan City,3012693.00,Goods,NCB,Completed
24-BMC/2078/079/W/NCB/65,Bharatpur Metropolitian City Office,"""Madhybindu Tole Bikas Sanstha Antargat Purba Ganesh Chowksamma Kalopatre Nirman Kaary, BMC 07""",3703298.72,Works,NCB,Completed
43-BMC/2078/079/W/NCB/129,Bharatpur Metropolitian City Office,"Blacktopped Road Construction (Namaste Chowk Purba Sadak), BMC-14",2445101.62,Works,NCB,Completed
9-BMC/2078/079/W/NCB/12,Bharatpur Metropolitian City Office,Construction of Surface Drainage System in BMC-10,6902223.68,Works,NCB,Completed
25-BMC/2078/079/W/SQ/67,Bharatpur Metropolitian City Office,"Road Construction Works At Prerana Marga, Baikuntha path, BMC-4",729062.89,Works,Sealed Quotation,Completed
43-BMC/2078/079/W/NCB/130,Bharatpur Metropolitian City Office,"Drainage and Blacktopped Road Construction , BMC-10 (Purano Synergy Chowk Dekhi Naya Synergy chowk samma)",2530618.28,Works,NCB,Completed
25-BMC/2078/079/W/NCB/68,Bharatpur Metropolitian City Office,"Construction Of RCC Box Culvert , Ward no 1 Devghat",2347724.61,Works,NCB,Completed
9-BMC/2078/079/W/NCB/13,Bharatpur Metropolitian City Office,Blacktopped Road Construction at Bharatpur Ward No. 22,6309690.18,Works,NCB,In-Progress
43-BMC/2078/079/W/SQ/131,Bharatpur Metropolitian City Office,"Blacktopped Road Construction (Shital Path Prakash Tiwariko Ghar Line), BMC-9",1623640.50,Works,Sealed Quotation,Completed
24-BMC/2078/079/W/NCB/69,Bharatpur Metropolitian City Office,"Police chauki agadiko bato slab dhalan (Devghat, BMC 1)",1659577.33,Works,NCB,Completed
9-BMC/2078/079/W/NCB/14,Bharatpur Metropolitian City Office,"Construction Of Additional Storey On Existing Ward Office Building , Ward No.22",7151887.80,Works,NCB,In-Progress
9-BMC/2078/079/G/NCB/15,Bharatpur Metropolitian City Office,"Supply and Delivery of Furniture and Fixtures at Bharatpur Metropolitan City.""",10010670.00,Goods,NCB,Completed
11-BMC/2078/079/G/SQ/17,Bharatpur Metropolitian City Office,Supply and Delivery of Concrete Ring as per Specification at Bharatpur Metropolitan City.,1630092.80,Goods,Sealed Quotation,Completed
RE-11-BMC/2078/079/G/SQ/18,Bharatpur Metropolitian City Office,Supply and Delivery of Ladies Bicycle as per Specification at Bharatpur Metropolitan City Office.,1457355.35,Goods,Sealed Quotation,Completed
DBCRP/33701121/078/79-02,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 8+300=9+500], Tanahun",11365873.58,Works,NCB,In-Progress
11-BMC/2078/079/W/SQ/19,Bharatpur Metropolitian City Office,Construction of Costumer Waiting House at Bharatpur Metropolitan City Office Premises.,1205440.50,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-03,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch:- 9+500-12+000], Tanahun",10935903.44,Works,NCB,In-Progress
11-BMC/2078/079/W/SQ/20,Bharatpur Metropolitian City Office,"Different Construction works at Balkumari Sabji Mandi ,Bharatpur-2",1471487.11,Works,Sealed Quotation,In-Progress
12-BMC/2078/079/W/SQ/21,Bharatpur Metropolitian City Office,"Construction of Blacktopped road in Namuna Marga (Toyanath Bhattarai House to Adhikari House), Ward no-11",1872410.00,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-04,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 12+000-15+000], Tanahun",10890689.42,Works,NCB,In-Progress
13-BMC/2078/079/W/NCB/22,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Ankur Jabara-Suk Nepali to Aas BK house, Ward no 22",3165259.20,Works,NCB,In-Progress
14-BMC/2078/079/W/SQ/24,Bharatpur Metropolitian City Office,"Mosaic Tiles work in Sarada Ma. Vi., Ward no 19",1099351.35,Works,Sealed Quotation,Completed
14-BMC/2078/079/G/SQ/25,Bharatpur Metropolitian City Office,Procurement of Warm Clothes,1423839.55,Goods,Sealed Quotation,Completed
15-BMC/2078/079/W/NCB/26,Bharatpur Metropolitian City Office,Blacktopped Road Construction in Ward no 6 (East of Gitanagar Healthpost and South of Khageri Nahar),5349537.79,Works,NCB,Completed
15-BMC/2078/079/W/NCB/27,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Rana Tole, BMC-18",2723539.83,Works,NCB,In-Progress
15-BMC/2078/079/W/NCB/28,Bharatpur Metropolitian City Office,Blacktopped Road Construction in Ward no 7 (Ujwol tole 22 no. Marga and Saptagandaki tole Khadananda Marga),5034206.50,Works,NCB,Completed
16-BMC/2078/079/W/NCB/29,Bharatpur Metropolitian City Office,"Additional Storey Construction in Sashinagar Ma.Vi., Ward No-18",3123211.07,Works,NCB,Completed
16-BMC/2078/079/W/SQ/30,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Sundar Tole Marga no. 6 and 14, BMC-7",1496446.57,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/SQ/31,Bharatpur Metropolitian City Office,"Construction of Road using mosaic tiles in BMC-9 (Keshav Chalise House Line)""",848969.00,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/SQ/33,Bharatpur Metropolitian City Office,"Maintenance Works and Painting of Office Building, BMC",1513733.24,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/NCB/34,Bharatpur Metropolitian City Office,"Construction of School Building (First Floor) in Narayani Model Secondary School, BMC-10",5365394.58,Works,NCB,Completed
17-BMC/2078/079/W/NCB/35,Bharatpur Metropolitian City Office,"Construction of Four Room School Building,sajhapur,Bharatpur-28",3391180.57,Works,NCB,In-Progress
45-BMC/2078/079/W/NCB/133,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Amulya Chowk to Ward no 23 territory,6489677.90,Works,NCB,In-Progress
RIDOPYU/NCB/078/79/12,"Road Infrastructure Development Office, Pyuthan",Upgrading of Bagdula-Damti Road (0+000 to 3+200),54177878.29,Works,NCB,In-Progress
25-BMC/2078/079/W/NCB/69,Bharatpur Metropolitian City Office,"Police chauki agadiko bato slab dhalan (Devghat, BMC 1)",1659577.33,Works,NCB,Completed
25-BMC/2078/079/W/NCB/70,Bharatpur Metropolitian City Office,"Construction of Stone Masonry Wall on Ganesthan Pungi Khola, BMC-11",1872836.64,Works,NCB,Completed
25-BMC/2078/079/W/NCB/71,Bharatpur Metropolitian City Office,"Construction of Gabion Works in Narayani River (Bhangalo) side, BMC-03",4868785.80,Works,NCB,Completed
26-BMC/2078/079/W/NCB/72,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Sanjivani Marga, BMC-10",3510420.03,Works,NCB,Completed
26-BMC/2078/079/W/NCB/73,Bharatpur Metropolitian City Office,"Truss and Different construction works in Ward office building, BMC 23",2732144.55,Works,NCB,Completed
17-BMC/2078/079/W/SQ/36,Bharatpur Metropolitian City Office,"Construction of RCC Canal at Bhuwanbasti Ghol,BMC-18",1259197.65,Works,Sealed Quotation,In-Progress
KRIP/33701134/078/79-10,Kathmandu Ringroad Improvement Project,Upgrading/Improvement of Service Track along Koteshwor Bhatbhateni to Manohara,14032469.44,Works,NCB,In-Progress
17-BMC/2078/079/W/SQ/38,Bharatpur Metropolitian City Office,Culvert Construction at Torikhet narayani Lift nahar ward no-5,1208974.22,Works,Sealed Quotation,Completed
RE-26-BHR/2078/079/W/SQ/076,Bharatpur Metropolitian City Office,Canal lining work at Bikash pokhari taal ward nm 21,469330.17,Works,NCB,Completed
27-BMC/2078/079/W/NCB/78,Bharatpur Metropolitian City Office,"""Blacktopped Road Construction (from Tham Prasad Tiwari's Chok to Nim Chok ward no. 24 & 25 Connecting upto yamu Bhandari's Ghar Chok)""",4702829.05,Works,NCB,Completed
17-BMC/2078/079/W/NCB/39,Bharatpur Metropolitian City Office,Construction of Additional Works on Commercial Building in BMC Ward no-21,6737827.20,Works,NCB,In-Progress
27-BMC/2078/079/W/NCB/79,Bharatpur Metropolitian City Office,"""Construction of Conference hall on the first floor of existing ward office Building,BMC 24""",3291020.12,Works,NCB,In-Progress
28-BHR/2078/079/W/NCB/80,Bharatpur Metropolitian City Office,"Construction of Culvert(Connecting Aananda Marga to Bharatpur ko oralo )over the Pungikhola ,BMC3",1812255.81,Works,NCB,In-Progress
18-BMC/2078/079/W/NCB/40,Bharatpur Metropolitian City Office,"Construction of Blacktopped Pavement in Narayani Irrigation Canal Road, BMC-06",12103816.50,Works,NCB,Completed
28-BHR/2078/079/W/NCB/81,Bharatpur Metropolitian City Office,Blacktopped road construction at Laxmipur marga & om shanti Marga Bmc ward no 04,2347596.60,Works,NCB,In-Progress
29-BMC/2078/079/W/NCB/82,Bharatpur Metropolitian City Office,construction of incomplete Building of Rastriya Ma.Bi. BMC 07,2754127.87,Works,NCB,In-Progress
31-BMC/2078/079/W/NCB/90,Bharatpur Metropolitian City Office,Blacktopped Road (Loktantrik Chok to Bishnu Chok) And Culvert Construction Works At BMC 18,7006447.71,Works,NCB,In-Progress
DBCRP/33701121/078/79-05,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 15+000-22+000], Tanahun",9706143.64,Works,NCB,In-Progress
31-BMC/2078/079/W/NCB/91,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Suk Bahadur's House Kavretole to Millineum Hatchery Tole, BMC-16",3094562.62,Works,NCB,In-Progress
DBCRP/33701121/078/79-06,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 22+000-26+500], Tanahun,Lamjung",10278447.68,Works,NCB,In-Progress
32-BMC/2078/079/G/NCB/92,Bharatpur Metropolitian City Office,Supply and Delivery of Machine and Equipment for Material Testing Laboratory at Bharatpur Metropolitan City,1597288.90,Goods,NCB,Completed
DBCRP/33701121/078/79-07,Dumre-Besishahar-Chame Road Project,"Construction of Box Culverts on Dumre Besishahar Road [Ch 26+000, Ch 27+200, Ch 28+800], Lamjung",11359229.12,Works,NCB,In-Progress
DBCRP/33701121/078/79-08,Dumre-Besishahar-Chame Road Project,"Construction of Box Culverts [Ch 36+150, 40+300] and Rigid Pavements [Ch 29+000, 40+800, 40+900] on Dumre Besishahar Road , Lamjung",12458591.35,Works,NCB,In-Progress
NCB/PTNMUN/W-10/2077/078,"Patan Municipality, Patan, Baitadi","Construction of Municipality Office Building Phase II, Patan,baitadi.",26858495.17,Works,NCB,In-Progress
30-BMC/2078/079/W/SQ/86-RE,Bharatpur Metropolitian City Office,"Blacktopped Road Construction Works At Samana Chowk Chocolate Factory, BMC-11",1005813.00,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-12,Dumre-Besishahar-Chame Road Project,"Road Maintenance Works with Improvement of Grade & Curve on Besishahar Chame Road [Ch 23+100], Syange, Lamjung",6444414.09,Works,NCB,In-Progress
18-BMC/2078/079/W/SQ/45,Bharatpur Metropolitian City Office,"Construction and Maintenance Works of B.P. Park in Nagarbaan, BMC-3",611855.45,Works,Sealed Quotation,Completed
19-BMC/2078/079/W/NCB/46,Bharatpur Metropolitian City Office,"""Surface Water Drain Construction in Siddhibinayak Tole Manakamana Marga, BMC-11""",2548942.86,Works,NCB,Completed
19-BMC/2078/079/W/NCB/47,Bharatpur Metropolitian City Office,"""Blacktopped Road Construction on Road from Amarjyoti School to South Territory of Ward no 13, BMC-6""",2155640.24,Works,NCB,Completed
21/KRM/BUILDING/2078/079,Kamal Rural Municipality,"Construction Of Basic Health Post Building, Ward No. 4",2117625.48,Works,NCB,In-Progress
21-BMC/2078/079/W/NCB/51,Bharatpur Metropolitian City Office,"Different Construction Works At Durga Sheshkanta Adhikari Ma.Vi, BMC-26",5387696.92,Works,NCB,Completed
DBCRP/33701121/078/79-10,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 19+100 to Ch 31+950], Lamjung",65548049.30,Works,NCB,In-Progress
21-BMC/2078/079/G/SQ/52-RE,Bharatpur Metropolitian City Office,Supply And delivery of Plastic Dustbins,923549.00,Goods,Sealed Quotation,Completed
21-BMC/2078/079/G/NCB/53,Bharatpur Metropolitian City Office,Supply and Delivery Of Computer and Electronics Goods,7261380.00,Goods,NCB,Completed
21-BMC/2078/079/G/NCB/54,Bharatpur Metropolitian City Office,"Supply and Delivery Of Electronics Goods, BMC",1540020.50,Goods,NCB,Completed
24//KRM/ROAD/2078/079,Kamal Rural Municipality,Construction Of Black Top Road On Chiseni Marga Ward No. 5,3885832.71,Works,NCB,In-Progress
22-BMC/2078/079/G/NCB/55,Bharatpur Metropolitian City Office,Procurement of equipment for Open Gym in BMC,2786580.00,Goods,NCB,Completed
22-BMC/2078/079/W/SQ/56,Bharatpur Metropolitian City Office,Maintenance of Livestock Service Centre in BMC-19,1220239.65,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-11,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 39+000 to Ch 58+200], Manang",61863092.86,Works,NCB,In-Progress
23-BMC/2078/079/W/NCB/62,Bharatpur Metropolitian City Office,"""Construction Of Road (Janoday ghimereko ghar dekhi ramchandra devkotako ghar hudai timilsena choksamma) At BMC 13""",4817084.89,Works,NCB,In-Progress
28/KRM/GABION/2078/079,Kamal Rural Municipality,"Construction Works For Protection Of Bridge On Dhyangri River, Ward No. 2",3448174.45,Works,NCB,In-Progress
24-BMC/2078/079/W/NCB/66,Bharatpur Metropolitian City Office,Seed Storage building construction Work at Bharatpur 14,9290502.00,Works,NCB,In-Progress
26-BMC/2078/079/W/NCB/74,Bharatpur Metropolitian City Office,Blacktopped Road Construction at Naharko dil dekhi shristichowk ward no 5,4962645.00,Works,NCB,Completed
DBCRP/33701121/078/79-09,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 8+400 to Ch 18+950], Lamjung",66249289.73,Works,NCB,In-Progress
26-BMC/2078/079/W/NCB/75,Bharatpur Metropolitian City Office,"Multi Cell RCC Box Culvert Construction, Ward no 29",3514192.00,Works,NCB,In-Progress
27-BMC/2078/079/W/NCB/77,Bharatpur Metropolitian City Office,"""Additional Storey Construction works On Existing Ward Office Building, BMC 17""",4213885.00,Works,NCB,In-Progress
DBCRP/33701121/078/79-13(Re),Dumre-Besishahar-Chame Road Project,"Rigid Pavements and RCC Retaining Works for River Side Road Protection at Chame , Manang [103+500]",42384359.51,Works,NCB,In-Progress
42/KRM/COMMUNITY/2078/079,Kamal Rural Municipality,"Construction Of Toilet and Internal Finishing work in Gauri shankhar siwalaya building, Ward No 5",1843123.79,Works,Sealed Quotation,In-Progress
BMO/Work/Bajura/NCB/05/078/79,"Badimalika Municipality, Bajura",Sarashowati Schoold Building Block B,1341316.33,Works,NCB,In-Progress
BTR/NCB/WORKS/C/10/076/077,Badhaiyatal Rural Municipality,Construction of Asphalt Concrete Road From Gabisa To Mankhola,70117998.17,Works,NCB,Completed
UDB-RUP/33704013/NCB/076-77/33,"Urban Development and Building Office, Rupandehi","Building Construction Work of Water Resource and Irrigation Division Office, West Nawalparasi",26328554.92,Works,NCB,Completed
UDB-RUP/33704013/NCB/076-77/46,"Urban Development and Building Office, Rupandehi","Construction of Library and Training Centre at Educational Training Centre, Bhairahawa , Rupandehi",11869472.87,Works,NCB,In-Progress
BMO/WORK/BAJURA/NCB/012/077-078,"Badimalika Municipality, Bajura",BMO/WORK/BAJURA/NCB/012/077-078,88726219.68,Works,NCB,In-Progress
